id,session_id,tg_user_id,event_type,event_name,page,metadata,created_at,event_category,event_subtype,element_id,element_type,section,scroll_depth,time_spent,interaction_count,previous_event_id,step_number,completion_rate,error_message,custom_data
118,15,,content,content_view,,,2026-01-23 17:29:02,engagement,,,,Main Page,0,0,,,,,,"{""content_type"": ""page"", ""content_id"": ""main"", ""content_title"": null, ""cookie_id"": ""f0fe1a66-8cff-48b8-afd4-91c4799e8c3f""}"
119,15,,content,content_view,,,2026-01-23 17:29:02,engagement,,,,Main Page,0,0,,,,,,"{""content_type"": ""page"", ""content_id"": ""main"", ""content_title"": null, ""cookie_id"": ""f0fe1a66-8cff-48b8-afd4-91c4799e8c3f""}"
120,17,,app,miniapp_open,,,2026-01-23 17:29:02,engagement,,,,,,,,,,,,"{""device"": ""desktop"", ""page_id"": ""main"", ""cookie_id"": ""a50fab0e-d088-4851-8b0c-67d73f8639ca""}"
121,15,,content,personal_path_view,,,2026-01-23 17:29:02,engagement,,,,,,0,,,,,,"{""open_time"": 1769189342039, ""duration"": 0, ""downloaded"": false, ""cookie_id"": ""f0fe1a66-8cff-48b8-afd4-91c4799e8c3f""}"
122,15,,content,personal_path_view,,,2026-01-23 17:29:02,engagement,,,,,,0,,,,,,"{""open_time"": 1769189342039, ""duration"": 0, ""downloaded"": false, ""cookie_id"": ""f0fe1a66-8cff-48b8-afd4-91c4799e8c3f""}"
123,16,,content,content_view,,,2026-01-23 17:29:02,engagement,,,,Main Page,0,0,,,,,,"{""content_type"": ""page"", ""content_id"": ""main"", ""content_title"": null, ""cookie_id"": ""a50fab0e-d088-4851-8b0c-67d73f8639ca""}"
124,15,,content,personal_path_view,,,2026-01-23 17:29:03,engagement,,,,,,0,,,,,,"{""open_time"": 1769189342039, ""duration"": 0, ""downloaded"": false, ""cookie_id"": ""f0fe1a66-8cff-48b8-afd4-91c4799e8c3f""}"
125,17,,content,content_view,,,2026-01-23 17:29:03,engagement,,,,Main Page,0,0,,,,,,"{""content_type"": ""page"", ""content_id"": ""main"", ""content_title"": null, ""cookie_id"": ""a50fab0e-d088-4851-8b0c-67d73f8639ca""}"
126,17,,content,content_view,,,2026-01-23 17:29:03,engagement,,,,Main Page,0,0,,,,,,"{""content_type"": ""page"", ""content_id"": ""main"", ""content_title"": null, ""cookie_id"": ""a50fab0e-d088-4851-8b0c-67d73f8639ca""}"
127,16,,content,content_view,,,2026-01-23 17:29:03,engagement,,,,Main Page,0,0,,,,,,"{""content_type"": ""page"", ""content_id"": ""main"", ""content_title"": null, ""cookie_id"": ""a50fab0e-d088-4851-8b0c-67d73f8639ca""}"
128,16,,content,personal_path_view,,,2026-01-23 17:29:03,engagement,,,,,,0,,,,,,"{""open_time"": 1769189342695, ""duration"": 0, ""downloaded"": false, ""cookie_id"": ""a50fab0e-d088-4851-8b0c-67d73f8639ca""}"
129,16,,content,personal_path_view,,,2026-01-23 17:29:03,engagement,,,,,,0,,,,,,"{""open_time"": 1769189342695, ""duration"": 0, ""downloaded"": false, ""cookie_id"": ""a50fab0e-d088-4851-8b0c-67d73f8639ca""}"
130,17,,content,personal_path_view,,,2026-01-23 17:29:03,engagement,,,,,,0,,,,,,"{""open_time"": 1769189342739, ""duration"": 0, ""downloaded"": false, ""cookie_id"": ""a50fab0e-d088-4851-8b0c-67d73f8639ca""}"
131,17,,content,personal_path_view,,,2026-01-23 17:29:03,engagement,,,,,,0,,,,,,"{""open_time"": 1769189342739, ""duration"": 0, ""downloaded"": false, ""cookie_id"": ""a50fab0e-d088-4851-8b0c-67d73f8639ca""}"
132,17,,content,personal_path_view,,,2026-01-23 17:29:04,engagement,,,,,,0,,,,,,"{""open_time"": 1769189342739, ""duration"": 0, ""downloaded"": false, ""cookie_id"": ""a50fab0e-d088-4851-8b0c-67d73f8639ca""}"
133,16,,content,personal_path_view,,,2026-01-23 17:29:04,engagement,,,,,,0,,,,,,"{""open_time"": 1769189342695, ""duration"": 0, ""downloaded"": false, ""cookie_id"": ""a50fab0e-d088-4851-8b0c-67d73f8639ca""}"
134,16,,content,content_view,,,2026-01-23 17:29:08,engagement,,,,,0,5,,,,,,"{""content_type"": ""page"", ""content_id"": ""main"", ""content_title"": null, ""cookie_id"": ""a50fab0e-d088-4851-8b0c-67d73f8639ca""}"
135,15,,content,content_view,,,2026-01-23 17:29:08,engagement,,,,,0,5,,,,,,"{""content_type"": ""page"", ""content_id"": ""main"", ""content_title"": null, ""cookie_id"": ""f0fe1a66-8cff-48b8-afd4-91c4799e8c3f""}"
136,17,,content,content_view,,,2026-01-23 17:29:08,engagement,,,,,0,5,,,,,,"{""content_type"": ""page"", ""content_id"": ""main"", ""content_title"": null, ""cookie_id"": ""a50fab0e-d088-4851-8b0c-67d73f8639ca""}"
137,15,,content,personal_path_view,,,2026-01-23 17:29:16,engagement,,,,,,0,,,,,,"{""open_time"": 1769189342039, ""duration"": 0, ""downloaded"": false, ""cookie_id"": ""f0fe1a66-8cff-48b8-afd4-91c4799e8c3f""}"
138,17,,content,personal_path_view,,,2026-01-23 17:29:16,engagement,,,,,,0,,,,,,"{""open_time"": 1769189342739, ""duration"": 0, ""downloaded"": false, ""cookie_id"": ""a50fab0e-d088-4851-8b0c-67d73f8639ca""}"
139,16,,content,personal_path_view,,,2026-01-23 17:29:16,engagement,,,,,,0,,,,,,"{""open_time"": 1769189342695, ""duration"": 0, ""downloaded"": false, ""cookie_id"": ""a50fab0e-d088-4851-8b0c-67d73f8639ca""}"
140,16,,content,personal_path_view,,,2026-01-23 17:29:42,engagement,,,,,,0,,,,,,"{""open_time"": 1769189342695, ""duration"": 0, ""downloaded"": false, ""cookie_id"": ""a50fab0e-d088-4851-8b0c-67d73f8639ca""}"
141,17,,content,personal_path_view,,,2026-01-23 17:29:42,engagement,,,,,,0,,,,,,"{""open_time"": 1769189342739, ""duration"": 0, ""downloaded"": false, ""cookie_id"": ""a50fab0e-d088-4851-8b0c-67d73f8639ca""}"
142,15,,content,personal_path_view,,,2026-01-23 17:29:43,engagement,,,,,,0,,,,,,"{""open_time"": 1769189342039, ""duration"": 0, ""downloaded"": false, ""cookie_id"": ""f0fe1a66-8cff-48b8-afd4-91c4799e8c3f""}"
143,15,,content,content_view,,,2026-01-23 17:33:51,engagement,,,,,0,288,,,,,,"{""content_type"": ""page"", ""content_id"": ""main"", ""content_title"": null, ""cookie_id"": ""f0fe1a66-8cff-48b8-afd4-91c4799e8c3f""}"
144,15,,content,content_view,,,2026-01-23 17:36:26,engagement,,,,,0,444,,,,,,"{""content_type"": ""page"", ""content_id"": ""main"", ""content_title"": null, ""cookie_id"": ""f0fe1a66-8cff-48b8-afd4-91c4799e8c3f""}"
145,15,,content,content_view,,,2026-01-23 17:40:28,engagement,,,,,0,685,,,,,,"{""content_type"": ""page"", ""content_id"": ""main"", ""content_title"": null, ""cookie_id"": ""f0fe1a66-8cff-48b8-afd4-91c4799e8c3f""}"
146,15,,content,content_view,,,2026-01-23 17:58:59,engagement,,,,,0,1796,,,,,,"{""content_type"": ""page"", ""content_id"": ""main"", ""content_title"": null, ""cookie_id"": ""f0fe1a66-8cff-48b8-afd4-91c4799e8c3f""}"
147,15,,content,content_view,,,2026-01-23 18:00:04,engagement,,,,,0,1861,,,,,,"{""content_type"": ""page"", ""content_id"": ""main"", ""content_title"": null, ""cookie_id"": ""f0fe1a66-8cff-48b8-afd4-91c4799e8c3f""}"
148,15,,content,content_view,,,2026-01-23 18:00:14,engagement,,,,,0,1871,,,,,,"{""content_type"": ""page"", ""content_id"": ""main"", ""content_title"": null, ""cookie_id"": ""f0fe1a66-8cff-48b8-afd4-91c4799e8c3f""}"
149,15,,content,content_view,,,2026-01-23 18:08:00,engagement,,,,,0,2337,,,,,,"{""content_type"": ""page"", ""content_id"": ""main"", ""content_title"": null, ""cookie_id"": ""f0fe1a66-8cff-48b8-afd4-91c4799e8c3f""}"
150,15,,content,content_view,,,2026-01-23 18:20:59,engagement,,,,,0,3116,,,,,,"{""content_type"": ""page"", ""content_id"": ""main"", ""content_title"": null, ""cookie_id"": ""f0fe1a66-8cff-48b8-afd4-91c4799e8c3f""}"
151,15,,content,content_view,,,2026-01-23 18:31:50,engagement,,,,,0,3768,,,,,,"{""content_type"": ""page"", ""content_id"": ""main"", ""content_title"": null, ""cookie_id"": ""f0fe1a66-8cff-48b8-afd4-91c4799e8c3f""}"
152,16,,content,content_view,,,2026-01-23 18:40:26,engagement,,,,,0,4283,,,,,,"{""content_type"": ""page"", ""content_id"": ""main"", ""content_title"": null, ""cookie_id"": ""a50fab0e-d088-4851-8b0c-67d73f8639ca""}"
153,16,,content,content_view,,,2026-01-23 18:41:25,engagement,,,,,0,4342,,,,,,"{""content_type"": ""page"", ""content_id"": ""main"", ""content_title"": null, ""cookie_id"": ""a50fab0e-d088-4851-8b0c-67d73f8639ca""}"
154,15,,diagnostic,diagnostic_start,,,2026-01-23 18:41:37,,,,,,,,,,,,,
155,15,,content,content_view,,,2026-01-23 18:42:03,engagement,,,,,0,4380,,,,,,"{""content_type"": ""page"", ""content_id"": ""main"", ""content_title"": null, ""cookie_id"": ""f0fe1a66-8cff-48b8-afd4-91c4799e8c3f""}"
156,18,,visit,source_visit,,,2026-01-23 18:42:39,acquisition,,,,,,,,,,,,"{""source"": ""telegram_miniapp"", ""cookie_id"": ""a50fab0e-d088-4851-8b0c-67d73f8639ca"", ""utm_source"": null, ""utm_medium"": null, ""utm_campaign"": null, ""utm_term"": null, ""utm_content"": null, ""referrer"": ""http://localhost:3000/""}"
157,18,,app,miniapp_open,,,2026-01-23 18:42:40,engagement,,,,,,,,,,,,"{""device"": ""mobile"", ""page_id"": ""main"", ""cookie_id"": ""a50fab0e-d088-4851-8b0c-67d73f8639ca""}"
158,18,,content,content_view,,,2026-01-23 18:42:40,engagement,,,,Main Page,0,0,,,,,,"{""content_type"": ""page"", ""content_id"": ""main"", ""content_title"": null, ""cookie_id"": ""a50fab0e-d088-4851-8b0c-67d73f8639ca""}"
159,18,,content,content_view,,,2026-01-23 18:42:40,engagement,,,,Main Page,0,0,,,,,,"{""content_type"": ""page"", ""content_id"": ""main"", ""content_title"": null, ""cookie_id"": ""a50fab0e-d088-4851-8b0c-67d73f8639ca""}"
160,18,,diagnostic,diagnostic_start,,,2026-01-23 18:42:43,,,,,,,,,,,,,
161,18,,content,content_view,,,2026-01-23 18:42:45,engagement,,,,,0,5,,,,,,"{""content_type"": ""page"", ""content_id"": ""main"", ""content_title"": null, ""cookie_id"": ""a50fab0e-d088-4851-8b0c-67d73f8639ca""}"
162,18,,content,content_view,,,2026-01-23 18:43:00,engagement,,,,,0,19,,,,,,"{""content_type"": ""page"", ""content_id"": ""main"", ""content_title"": null, ""cookie_id"": ""a50fab0e-d088-4851-8b0c-67d73f8639ca""}"
163,15,,visit,source_visit,,,2026-01-23 18:43:52,acquisition,,,,,,,,,,,,"{""source"": ""telegram_miniapp"", ""cookie_id"": ""f0fe1a66-8cff-48b8-afd4-91c4799e8c3f"", ""utm_source"": null, ""utm_medium"": null, ""utm_campaign"": null, ""utm_term"": null, ""utm_content"": null, ""referrer"": ""http://localhost:3000/""}"
164,15,,app,miniapp_open,,,2026-01-23 18:43:53,engagement,,,,,,,,,,,,"{""device"": ""desktop"", ""page_id"": ""main"", ""cookie_id"": ""f0fe1a66-8cff-48b8-afd4-91c4799e8c3f""}"
165,15,,content,content_view,,,2026-01-23 18:43:53,engagement,,,,Main Page,0,0,,,,,,"{""content_type"": ""page"", ""content_id"": ""main"", ""content_title"": null, ""cookie_id"": ""f0fe1a66-8cff-48b8-afd4-91c4799e8c3f""}"
166,15,,content,content_view,,,2026-01-23 18:43:53,engagement,,,,Main Page,0,0,,,,,,"{""content_type"": ""page"", ""content_id"": ""main"", ""content_title"": null, ""cookie_id"": ""f0fe1a66-8cff-48b8-afd4-91c4799e8c3f""}"
167,18,,visit,source_visit,,,2026-01-23 18:43:54,acquisition,,,,,,,,,,,,"{""source"": ""telegram_miniapp"", ""cookie_id"": ""a50fab0e-d088-4851-8b0c-67d73f8639ca"", ""utm_source"": null, ""utm_medium"": null, ""utm_campaign"": null, ""utm_term"": null, ""utm_content"": null, ""referrer"": ""http://localhost:3000/""}"
168,18,,app,miniapp_open,,,2026-01-23 18:43:54,engagement,,,,,,,,,,,,"{""device"": ""mobile"", ""page_id"": ""main"", ""cookie_id"": ""a50fab0e-d088-4851-8b0c-67d73f8639ca""}"
169,18,,content,content_view,,,2026-01-23 18:43:55,engagement,,,,Main Page,0,0,,,,,,"{""content_type"": ""page"", ""content_id"": ""main"", ""content_title"": null, ""cookie_id"": ""a50fab0e-d088-4851-8b0c-67d73f8639ca""}"
170,18,,content,content_view,,,2026-01-23 18:43:55,engagement,,,,Main Page,0,0,,,,,,"{""content_type"": ""page"", ""content_id"": ""main"", ""content_title"": null, ""cookie_id"": ""a50fab0e-d088-4851-8b0c-67d73f8639ca""}"
171,15,,diagnostic,diagnostic_start,,,2026-01-23 18:43:56,,,,,,,,,,,,,
172,15,,content,content_view,,,2026-01-23 18:43:58,engagement,,,,,0,5,,,,,,"{""content_type"": ""page"", ""content_id"": ""main"", ""content_title"": null, ""cookie_id"": ""f0fe1a66-8cff-48b8-afd4-91c4799e8c3f""}"
173,18,,content,content_view,,,2026-01-23 18:44:00,engagement,,,,,0,5,,,,,,"{""content_type"": ""page"", ""content_id"": ""main"", ""content_title"": null, ""cookie_id"": ""a50fab0e-d088-4851-8b0c-67d73f8639ca""}"
174,15,,visit,source_visit,,,2026-01-23 18:44:08,acquisition,,,,,,,,,,,,"{""source"": ""telegram_miniapp"", ""cookie_id"": ""f0fe1a66-8cff-48b8-afd4-91c4799e8c3f"", ""utm_source"": null, ""utm_medium"": null, ""utm_campaign"": null, ""utm_term"": null, ""utm_content"": null, ""referrer"": ""http://localhost:3000/""}"
175,15,,app,miniapp_open,,,2026-01-23 18:44:08,engagement,,,,,,,,,,,,"{""device"": ""desktop"", ""page_id"": ""main"", ""cookie_id"": ""f0fe1a66-8cff-48b8-afd4-91c4799e8c3f""}"
176,15,,content,content_view,,,2026-01-23 18:44:09,engagement,,,,Main Page,0,0,,,,,,"{""content_type"": ""page"", ""content_id"": ""main"", ""content_title"": null, ""cookie_id"": ""f0fe1a66-8cff-48b8-afd4-91c4799e8c3f""}"
177,15,,content,content_view,,,2026-01-23 18:44:09,engagement,,,,Main Page,0,0,,,,,,"{""content_type"": ""page"", ""content_id"": ""main"", ""content_title"": null, ""cookie_id"": ""f0fe1a66-8cff-48b8-afd4-91c4799e8c3f""}"
178,15,,content,content_view,,,2026-01-23 18:44:10,engagement,,,,,0,17,,,,,,"{""content_type"": ""page"", ""content_id"": ""main"", ""content_title"": null, ""cookie_id"": ""f0fe1a66-8cff-48b8-afd4-91c4799e8c3f""}"
179,15,,content,content_view,,,2026-01-23 18:44:14,engagement,,,,,0,5,,,,,,"{""content_type"": ""page"", ""content_id"": ""main"", ""content_title"": null, ""cookie_id"": ""f0fe1a66-8cff-48b8-afd4-91c4799e8c3f""}"
180,15,,content,content_view,,,2026-01-23 18:44:45,engagement,,,,,0,36,,,,,,"{""content_type"": ""page"", ""content_id"": ""main"", ""content_title"": null, ""cookie_id"": ""f0fe1a66-8cff-48b8-afd4-91c4799e8c3f""}"
181,15,,diagnostic,diagnostic_start,,,2026-01-23 18:45:00,,,,,,,,,,,,,
182,15,,content,content_view,,,2026-01-23 18:45:16,engagement,,,,,0,67,,,,,,"{""content_type"": ""page"", ""content_id"": ""main"", ""content_title"": null, ""cookie_id"": ""f0fe1a66-8cff-48b8-afd4-91c4799e8c3f""}"
183,19,,visit,source_visit,,,2026-01-23 18:45:23,acquisition,,,,,,,,,,,,"{""source"": ""telegram_miniapp"", ""cookie_id"": ""a50fab0e-d088-4851-8b0c-67d73f8639ca"", ""utm_source"": null, ""utm_medium"": null, ""utm_campaign"": null, ""utm_term"": null, ""utm_content"": null, ""referrer"": ""http://localhost:3000/""}"
184,19,,app,miniapp_open,,,2026-01-23 18:45:23,engagement,,,,,,,,,,,,"{""device"": ""mobile"", ""page_id"": ""main"", ""cookie_id"": ""a50fab0e-d088-4851-8b0c-67d73f8639ca""}"
185,19,,content,content_view,,,2026-01-23 18:45:24,engagement,,,,Main Page,0,0,,,,,,"{""content_type"": ""page"", ""content_id"": ""main"", ""content_title"": null, ""cookie_id"": ""a50fab0e-d088-4851-8b0c-67d73f8639ca""}"
186,19,,content,content_view,,,2026-01-23 18:45:24,engagement,,,,Main Page,0,0,,,,,,"{""content_type"": ""page"", ""content_id"": ""main"", ""content_title"": null, ""cookie_id"": ""a50fab0e-d088-4851-8b0c-67d73f8639ca""}"
187,19,,diagnostic,diagnostic_start,,,2026-01-23 18:45:25,,,,,,,,,,,,,
188,19,,content,content_view,,,2026-01-23 18:45:29,engagement,,,,,0,5,,,,,,"{""content_type"": ""page"", ""content_id"": ""main"", ""content_title"": null, ""cookie_id"": ""a50fab0e-d088-4851-8b0c-67d73f8639ca""}"
189,19,,content,content_view,,,2026-01-23 18:55:01,engagement,,,,,0,577,,,,,,"{""content_type"": ""page"", ""content_id"": ""main"", ""content_title"": null, ""cookie_id"": ""a50fab0e-d088-4851-8b0c-67d73f8639ca""}"
190,15,,visit,source_visit,,,2026-01-23 18:55:25,acquisition,,,,,,,,,,,,"{""source"": ""telegram_miniapp"", ""cookie_id"": ""f0fe1a66-8cff-48b8-afd4-91c4799e8c3f"", ""utm_source"": null, ""utm_medium"": null, ""utm_campaign"": null, ""utm_term"": null, ""utm_content"": null, ""referrer"": ""http://localhost:3000/""}"
191,15,,app,miniapp_open,,,2026-01-23 18:55:25,engagement,,,,,,,,,,,,"{""device"": ""desktop"", ""page_id"": ""main"", ""cookie_id"": ""f0fe1a66-8cff-48b8-afd4-91c4799e8c3f""}"
192,19,,visit,source_visit,,,2026-01-23 18:55:26,acquisition,,,,,,,,,,,,"{""source"": ""telegram_miniapp"", ""cookie_id"": ""a50fab0e-d088-4851-8b0c-67d73f8639ca"", ""utm_source"": null, ""utm_medium"": null, ""utm_campaign"": null, ""utm_term"": null, ""utm_content"": null, ""referrer"": ""http://localhost:3000/""}"
193,15,,content,content_view,,,2026-01-23 18:55:26,engagement,,,,Main Page,0,0,,,,,,"{""content_type"": ""page"", ""content_id"": ""main"", ""content_title"": null, ""cookie_id"": ""f0fe1a66-8cff-48b8-afd4-91c4799e8c3f""}"
194,19,,app,miniapp_open,,,2026-01-23 18:55:26,engagement,,,,,,,,,,,,"{""device"": ""mobile"", ""page_id"": ""main"", ""cookie_id"": ""a50fab0e-d088-4851-8b0c-67d73f8639ca""}"
195,15,,content,content_view,,,2026-01-23 18:55:26,engagement,,,,Main Page,0,0,,,,,,"{""content_type"": ""page"", ""content_id"": ""main"", ""content_title"": null, ""cookie_id"": ""f0fe1a66-8cff-48b8-afd4-91c4799e8c3f""}"
196,19,,content,content_view,,,2026-01-23 18:55:27,engagement,,,,Main Page,0,0,,,,,,"{""content_type"": ""page"", ""content_id"": ""main"", ""content_title"": null, ""cookie_id"": ""a50fab0e-d088-4851-8b0c-67d73f8639ca""}"
197,19,,content,content_view,,,2026-01-23 18:55:27,engagement,,,,Main Page,0,0,,,,,,"{""content_type"": ""page"", ""content_id"": ""main"", ""content_title"": null, ""cookie_id"": ""a50fab0e-d088-4851-8b0c-67d73f8639ca""}"
198,15,,content,content_view,,,2026-01-23 18:55:31,engagement,,,,,0,5,,,,,,"{""content_type"": ""page"", ""content_id"": ""main"", ""content_title"": null, ""cookie_id"": ""f0fe1a66-8cff-48b8-afd4-91c4799e8c3f""}"
199,19,,content,content_view,,,2026-01-23 18:55:32,engagement,,,,,0,5,,,,,,"{""content_type"": ""page"", ""content_id"": ""main"", ""content_title"": null, ""cookie_id"": ""a50fab0e-d088-4851-8b0c-67d73f8639ca""}"
200,19,,content,content_view,,,2026-01-23 18:55:45,engagement,,,,,0,18,,,,,,"{""content_type"": ""page"", ""content_id"": ""main"", ""content_title"": null, ""cookie_id"": ""a50fab0e-d088-4851-8b0c-67d73f8639ca""}"
201,15,,diagnostic,diagnostic_start,,,2026-01-23 18:56:47,,,,,,,,,,,,,
202,15,,diagnostic,diagnostic_start,,,2026-01-23 18:59:33,,,,,,,,,,,,,
203,15,,content,content_view,,,2026-01-23 19:00:19,engagement,,,,,0,292,,,,,,"{""content_type"": ""page"", ""content_id"": ""main"", ""content_title"": null, ""cookie_id"": ""f0fe1a66-8cff-48b8-afd4-91c4799e8c3f""}"
204,20,,visit,source_visit,,,2026-01-23 19:00:22,acquisition,,,,,,,,,,,,"{""source"": ""telegram_miniapp"", ""cookie_id"": ""a50fab0e-d088-4851-8b0c-67d73f8639ca"", ""utm_source"": null, ""utm_medium"": null, ""utm_campaign"": null, ""utm_term"": null, ""utm_content"": null, ""referrer"": ""http://localhost:3000/""}"
205,20,,app,miniapp_open,,,2026-01-23 19:00:23,engagement,,,,,,,,,,,,"{""device"": ""desktop"", ""page_id"": ""main"", ""cookie_id"": ""a50fab0e-d088-4851-8b0c-67d73f8639ca""}"
206,20,,content,content_view,,,2026-01-23 19:00:23,engagement,,,,Main Page,0,0,,,,,,"{""content_type"": ""page"", ""content_id"": ""main"", ""content_title"": null, ""cookie_id"": ""a50fab0e-d088-4851-8b0c-67d73f8639ca""}"
207,20,,content,content_view,,,2026-01-23 19:00:24,engagement,,,,Main Page,0,0,,,,,,"{""content_type"": ""page"", ""content_id"": ""main"", ""content_title"": null, ""cookie_id"": ""a50fab0e-d088-4851-8b0c-67d73f8639ca""}"
208,20,,diagnostic,diagnostic_start,,,2026-01-23 19:00:26,,,,,,,,,,,,,
209,20,,content,content_view,,,2026-01-23 19:00:28,engagement,,,,,0,5,,,,,,"{""content_type"": ""page"", ""content_id"": ""main"", ""content_title"": null, ""cookie_id"": ""a50fab0e-d088-4851-8b0c-67d73f8639ca""}"
210,20,,content,content_view,,,2026-01-23 19:01:01,engagement,,,,,0,37,,,,,,"{""content_type"": ""page"", ""content_id"": ""main"", ""content_title"": null, ""cookie_id"": ""a50fab0e-d088-4851-8b0c-67d73f8639ca""}"
211,20,,content,content_view,,,2026-01-23 19:04:00,engagement,,,,,0,216,,,,,,"{""content_type"": ""page"", ""content_id"": ""main"", ""content_title"": null, ""cookie_id"": ""a50fab0e-d088-4851-8b0c-67d73f8639ca""}"
212,21,,visit,source_visit,,,2026-01-23 19:04:46,acquisition,,,,,,,,,,,,"{""source"": ""telegram_miniapp"", ""cookie_id"": ""07fa14ee-20db-424a-b2ee-71c89584af89"", ""utm_source"": null, ""utm_medium"": null, ""utm_campaign"": null, ""utm_term"": null, ""utm_content"": null, ""referrer"": """"}"
213,21,,app,miniapp_open,,,2026-01-23 19:04:46,engagement,,,,,,,,,,,,"{""device"": ""desktop"", ""page_id"": ""main"", ""cookie_id"": ""07fa14ee-20db-424a-b2ee-71c89584af89""}"
214,21,,content,content_view,,,2026-01-23 19:04:46,engagement,,,,Main Page,0,0,,,,,,"{""content_type"": ""page"", ""content_id"": ""main"", ""content_title"": null, ""cookie_id"": ""07fa14ee-20db-424a-b2ee-71c89584af89""}"
215,21,,content,content_view,,,2026-01-23 19:04:47,engagement,,,,Main Page,0,0,,,,,,"{""content_type"": ""page"", ""content_id"": ""main"", ""content_title"": null, ""cookie_id"": ""07fa14ee-20db-424a-b2ee-71c89584af89""}"
216,21,,content,content_view,,,2026-01-23 19:04:52,engagement,,,,,0,5,,,,,,"{""content_type"": ""page"", ""content_id"": ""main"", ""content_title"": null, ""cookie_id"": ""07fa14ee-20db-424a-b2ee-71c89584af89""}"
217,15,,content,content_view,,,2026-01-23 19:05:18,engagement,,,,,0,591,,,,,,"{""content_type"": ""page"", ""content_id"": ""main"", ""content_title"": null, ""cookie_id"": ""f0fe1a66-8cff-48b8-afd4-91c4799e8c3f""}"
218,15,,content,content_view,,,2026-01-23 19:08:46,engagement,,,,,0,799,,,,,,"{""content_type"": ""page"", ""content_id"": ""main"", ""content_title"": null, ""cookie_id"": ""f0fe1a66-8cff-48b8-afd4-91c4799e8c3f""}"
219,22,,visit,source_visit,,,2026-01-23 19:12:40,acquisition,,,,,,,,,,,,"{""source"": ""telegram_miniapp"", ""cookie_id"": ""07fa14ee-20db-424a-b2ee-71c89584af89"", ""utm_source"": null, ""utm_medium"": null, ""utm_campaign"": null, ""utm_term"": null, ""utm_content"": null, ""referrer"": """"}"
220,22,,app,miniapp_open,,,2026-01-23 19:12:40,engagement,,,,,,,,,,,,"{""device"": ""desktop"", ""page_id"": ""main"", ""cookie_id"": ""07fa14ee-20db-424a-b2ee-71c89584af89""}"
221,22,,content,content_view,,,2026-01-23 19:12:41,engagement,,,,Main Page,0,0,,,,,,"{""content_type"": ""page"", ""content_id"": ""main"", ""content_title"": null, ""cookie_id"": ""07fa14ee-20db-424a-b2ee-71c89584af89""}"
222,22,,content,content_view,,,2026-01-23 19:12:41,engagement,,,,Main Page,0,0,,,,,,"{""content_type"": ""page"", ""content_id"": ""main"", ""content_title"": null, ""cookie_id"": ""07fa14ee-20db-424a-b2ee-71c89584af89""}"
223,22,,content,content_view,,,2026-01-23 19:12:46,engagement,,,,,0,5,,,,,,"{""content_type"": ""page"", ""content_id"": ""main"", ""content_title"": null, ""cookie_id"": ""07fa14ee-20db-424a-b2ee-71c89584af89""}"
224,15,,content,content_view,,,2026-01-23 19:13:56,engagement,,,,,0,1109,,,,,,"{""content_type"": ""page"", ""content_id"": ""main"", ""content_title"": null, ""cookie_id"": ""f0fe1a66-8cff-48b8-afd4-91c4799e8c3f""}"
225,23,,visit,source_visit,,,2026-01-23 19:16:01,acquisition,,,,,,,,,,,,"{""source"": ""referrer"", ""cookie_id"": ""a50fab0e-d088-4851-8b0c-67d73f8639ca"", ""utm_source"": null, ""utm_medium"": null, ""utm_campaign"": null, ""utm_term"": null, ""utm_content"": null, ""referrer"": ""http://localhost:3000/""}"
226,23,,content,content_view,,,2026-01-23 19:16:02,engagement,,,,Main Page,0,0,,,,,,"{""content_type"": ""page"", ""content_id"": ""main"", ""content_title"": null, ""cookie_id"": ""a50fab0e-d088-4851-8b0c-67d73f8639ca""}"
227,23,,content,content_view,,,2026-01-23 19:16:02,engagement,,,,Main Page,0,0,,,,,,"{""content_type"": ""page"", ""content_id"": ""main"", ""content_title"": null, ""cookie_id"": ""a50fab0e-d088-4851-8b0c-67d73f8639ca""}"
228,23,,content,content_view,,,2026-01-23 19:16:07,engagement,,,,,0,5,,,,,,"{""content_type"": ""page"", ""content_id"": ""main"", ""content_title"": null, ""cookie_id"": ""a50fab0e-d088-4851-8b0c-67d73f8639ca""}"
229,23,,diagnostic,diagnostic_start,,,2026-01-23 19:16:19,,,,,,,,,,,,,
230,24,,visit,source_visit,,,2026-01-23 19:17:17,acquisition,,,,,,,,,,,,"{""source"": ""telegram_miniapp"", ""cookie_id"": ""a50fab0e-d088-4851-8b0c-67d73f8639ca"", ""utm_source"": null, ""utm_medium"": null, ""utm_campaign"": null, ""utm_term"": null, ""utm_content"": null, ""referrer"": ""http://localhost:3000/""}"
231,24,,app,miniapp_open,,,2026-01-23 19:17:18,engagement,,,,,,,,,,,,"{""device"": ""mobile"", ""page_id"": ""main"", ""cookie_id"": ""a50fab0e-d088-4851-8b0c-67d73f8639ca""}"
232,24,,content,content_view,,,2026-01-23 19:17:18,engagement,,,,Main Page,0,0,,,,,,"{""content_type"": ""page"", ""content_id"": ""main"", ""content_title"": null, ""cookie_id"": ""a50fab0e-d088-4851-8b0c-67d73f8639ca""}"
233,24,,content,content_view,,,2026-01-23 19:17:18,engagement,,,,Main Page,0,0,,,,,,"{""content_type"": ""page"", ""content_id"": ""main"", ""content_title"": null, ""cookie_id"": ""a50fab0e-d088-4851-8b0c-67d73f8639ca""}"
